normalizing_factor,h_b,v,beta,avg_number_of_bumps,avg_total_active_neurons,avg_bump_width,avg_largest_bump_width,avg_zero_bump_timestep_percentage
0.1546,0.0122,0.5,400,1.0076756756756757,37.927459459459456,37.63855809462504,37.91967567567568,0.0
