timestamp,dB_SPL,-90.0,-87.0,-84.0,-81.0,-78.0,-75.0,-72.0,-69.0,-66.0,-63.0,-60.0,-57.0,-54.0,-51.0,-48.0,-45.0,-42.0,-39.0,-36.0,-33.0,-30.0,-27.0,-24.0,-21.0,-18.0,-15.0,-12.0,-9.0,-6.0,-3.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0,robot_x,robot_y,speakerL_x,speakerL_y,speakerR_x,speakerR_y,sample_index,time_seconds,left_volume,right_volume
2026-06-02 10:09:01.826756,[71.23661111],5.626587139709831e-09,5.648199173398172e-09,5.712871857515984e-09,5.820065770625396e-09,5.968721193958485e-09,6.157028950331231e-09,6.3821355544530465e-09,6.6398142899902715e-09,6.924151944526247e-09,7.227327385077339e-09,7.539595084476429e-09,7.849632908925176e-09,8.145459167595724e-09,8.416143982523737e-09,8.654489433077425e-09,8.860671553023062e-09,9.046472732276254e-09,9.239185492756658e-09,9.483647142572272e-09,9.840425169649361e-09,1.0378288634198009e-08,1.116012732948223e-08,1.2223525959187312e-08,1.3559888007344017e-08,1.50983909287896e-08,1.670186244849806e-08,1.817984335112125e-08,1.9319503010536217e-08,1.992889292276496e-08,1.98815769307404e-08,1.9149481912219663e-08,1.7813326505384418e-08,1.6046689368461765e-08,1.4078207028038993e-08,1.2143201753744922e-08,1.0438591424305348e-08,9.092513112152052e-09,8.15412529249594e-09,7.602245379752628e-09,7.36644202745855e-09,7.352340574198752e-09,7.464072460233957e-09,7.619753630464062e-09,7.759070718729152e-09,7.844361726807291e-09,7.85759257211197e-09,7.795556393941777e-09,7.664954960694609e-09,7.478239536488908e-09,7.250483857908368e-09,6.9972209749485e-09,6.733051131999962e-09,6.470825951702796e-09,6.2212549993941375e-09,5.992820012781965e-09,5.791906396917307e-09,5.6230744077858655e-09,5.489401256469699e-09,5.392835140677231e-09,5.334514125857636e-09,5.315015616810596e-09,-1110.637939453125,-205.1481170654297,-323.5458068847656,93.05873107910156,-354.5243225097656,-587.0028686523438,643584,13.408,1.0,1.0
2026-06-02 10:09:01.858729,[67.58952738],4.389433728579033e-09,4.405575354304258e-09,4.454296956387447e-09,4.536476767894979e-09,4.653535375267849e-09,4.8073590369981674e-09,5.0001674492276645e-09,5.234299879146734e-09,5.51188708260272e-09,5.834375600515259e-09,6.201882657220269e-09,6.612392598925689e-09,7.0608671838088595e-09,7.538432768740959e-09,8.031913302329623e-09,8.524062660423033e-09,8.994854419558461e-09,9.424044323340224e-09,9.794887014294126e-09,1.0098389666852041e-08,1.0336953078413662e-08,1.0525922102751488e-08,1.0691713485806832e-08,1.0865980659372496e-08,1.1076628919867128e-08,1.1337997094293244e-08,1.1643516357931802e-08,1.19640137039676e-08,1.2253299561081928e-08,1.2460147208745348e-08,1.2543195260963068e-08,1.2483831456482361e-08,1.2292517384448533e-08,1.2006248840130193e-08,1.1678025261856257e-08,1.1361994809352916e-08,1.1099222216925661e-08,1.0908390830727951e-08,1.078364481846024e-08,1.0699200891002604e-08,1.0618341924148381e-08,1.0503564609849841e-08,1.0325022966442128e-08,1.006556493953444e-08,9.722007944645447e-09,9.303356462093838e-09,8.827199722879769e-09,8.315559230090912e-09,7.791155707366465e-09,7.274640065500359e-09,6.782943735453935e-09,6.3286334793108974e-09,5.9200192897266085e-09,5.5617344499351475e-09,5.255543071545205e-09,5.001194948569252e-09,4.797214375213705e-09,4.64156476985079e-09,4.5321697546278075e-09,4.4672944216587805e-09,4.445800975141402e-09,-1110.0311279296875,-205.1419677734375,-323.5307922363281,93.06375885009766,-354.5232849121094,-587.0027465820312,645120,13.44,1.0,1.0
2026-06-02 10:09:01.890920,[65.506257],1.9469600831362772e-09,1.9551411695464357e-09,1.9797102808907358e-09,2.020724017360154e-09,2.078208246122091e-09,2.152060818810413e-09,2.241928065362484e-09,2.347071445649991e-09,2.466248995466041e-09,2.597644102035524e-09,2.738878409080724e-09,2.887141905869387e-09,3.039457230404424e-09,3.1930648849600222e-09,3.345874255788177e-09,3.4968817251204753e-09,3.646427953433933e-09,3.796170183941868e-09,3.9486952092843115e-09,4.1067925460880594e-09,4.2725227069131914e-09,4.446311835343697e-09,4.626337484553831e-09,4.8084148365421675e-09,4.986457425933518e-09,5.153418027605092e-09,5.302478772518757e-09,5.428206024102371e-09,5.527425684436125e-09,5.599674616019023e-09,5.647189014813219e-09,5.674460753224268e-09,5.687425396084533e-09,5.692369592898185e-09,5.694690800085192e-09,5.697709237118639e-09,5.701784759982231e-09,5.703980688423962e-09,5.698416052053434e-09,5.6772767465840574e-09,5.632274489698843e-09,5.556219908298513e-09,5.444357165375968e-09,5.295192618706161e-09,5.110700098123692e-09,4.895944277145076e-09,4.658282963180526e-09,4.406364312157131e-09,4.149127312376454e-09,3.894962571817777e-09,3.6511208015010552e-09,3.423390199913572e-09,3.21601454903547e-09,3.0317957143095203e-09,2.8723153466917073e-09,2.738215465084185e-09,2.629490073021356e-09,2.5457547997718004e-09,2.4864751672070462e-09,2.4511445523120075e-09,2.4394096515446484e-09,-1109.230224609375,-205.18919372558597,-323.53125,93.06825256347656,-354.51043701171875,-587.0125732421875,646656,13.472,1.0,1.0
2026-06-02 10:09:02.007883,[93.20874756],3.040983136410516e-07,3.045038994509899e-07,3.058026086648309e-07,3.082617110707369e-07,3.1239744727405933e-07,3.1907779184913216e-07,3.296548069663382e-07,3.461051262435547e-07,3.711397073749865e-07,4.082243419234805e-07,4.614380730851066e-07,5.350996225122423e-07,6.331260175974129e-07,7.581622935116435e-07,9.106318908116332e-07,1.0879762015287304e-06,1.2844246696831365e-06,1.4915964684328018e-06,1.700031603915153e-06,1.9013951653180836e-06,2.090699296680658e-06,2.2676345862344536e-06,2.436200784481571e-06,2.602372517786876e-06,2.770404042367156e-06,2.93920337890784e-06,3.100519989676169e-06,3.240172367069956e-06,3.342270813681596e-06,3.394902609792445e-06,3.394814814683912e-06,3.3488416259872933e-06,3.2711988464837303e-06,3.1776797005075757e-06,3.0792680295518185e-06,2.977968848525672e-06,2.8666076696343277e-06,2.73253123675505e-06,2.563475084401385e-06,2.353113341959032e-06,2.104205514065362e-06,1.828459742733096e-06,1.5435876332051104e-06,1.2689394358359297e-06,1.021310672235435e-06,8.120975608886806e-07,6.462686651493855e-07,5.229566451312942e-07,4.370740053706799e-07,3.812676714082883e-07,3.476690300985978e-07,3.2913915499261244e-07,3.199407516785439e-07,3.159258930118059e-07,3.143986610068637e-07,3.13813263677216e-07,3.134313596232398e-07,3.130142137532256e-07,3.1258318642795855e-07,3.122533068024269e-07,3.121297818109636e-07,-1106.7015380859375,-205.4395904541016,-323.5399475097656,93.06192016601562,-354.5162353515625,-587.0177001953125,652288,13.589333,1.0,1.0
2026-06-02 10:09:02.040820,[70.94275669],7.2690633193259285e-09,7.297379051635381e-09,7.382510670680885e-09,7.524981598165727e-09,7.725563854948863e-09,7.985124038169741e-09,8.304399258155657e-09,8.683692300343842e-09,9.122471928664805e-09,9.618866558603588e-09,1.0169055481447546e-08,1.0766601566654876e-08,1.1401840985064044e-08,1.2061546732144752e-08,1.2729190005181637e-08,1.3386183239119031e-08,1.4014420286765678e-08,1.4600150351963425e-08,1.5138699436607948e-08,1.5638866283310242e-08,1.612520541711037e-08,1.6636233000983484e-08,1.7217212872658267e-08,1.7907737528648638e-08,1.8726514097389923e-08,1.9657812493533494e-08,2.064488345348746e-08,2.159448487781207e-08,2.2393410102020932e-08,2.293357020722025e-08,2.31384938861452e-08,2.2982821921209562e-08,2.2498321775435986e-08,2.1764512688051596e-08,2.0887311147600163e-08,1.9972961556197925e-08,1.9105413972268364e-08,1.8333157578090047e-08,1.76675421498431e-08,1.70906395050581e-08,1.6568211927352053e-08,1.606294595933967e-08,1.5544396390582447e-08,1.4994129996110312e-08,1.4406415468402546e-08,1.3785906677043956e-08,1.3144018756759156e-08,1.2495347487982146e-08,1.1854891946738525e-08,1.1236299656134594e-08,1.065100704661902e-08,1.0108007859991116e-08,9.613986106843996e-09,9.173620651629426e-09,8.789947357027843e-09,8.46472319630044e-09,8.198769238285054e-09,7.992282319920928e-09,7.845107728577025e-09,7.756964400436498e-09,7.727613746954814e-09,-1105.94970703125,-205.5139617919922,-323.545654296875,93.05843353271484,-354.5136108398437,-587.0147705078125,653824,13.621333,1.0,1.0
2026-06-02 10:09:02.071912,[70.94275669],7.2690633193259285e-09,7.297379051635381e-09,7.382510670680885e-09,7.524981598165727e-09,7.725563854948863e-09,7.985124038169741e-09,8.304399258155657e-09,8.683692300343842e-09,9.122471928664805e-09,9.618866558603588e-09,1.0169055481447546e-08,1.0766601566654876e-08,1.1401840985064044e-08,1.2061546732144752e-08,1.2729190005181637e-08,1.3386183239119031e-08,1.4014420286765678e-08,1.4600150351963425e-08,1.5138699436607948e-08,1.5638866283310242e-08,1.612520541711037e-08,1.6636233000983484e-08,1.7217212872658267e-08,1.7907737528648638e-08,1.8726514097389923e-08,1.9657812493533494e-08,2.064488345348746e-08,2.159448487781207e-08,2.2393410102020932e-08,2.293357020722025e-08,2.31384938861452e-08,2.2982821921209562e-08,2.2498321775435986e-08,2.1764512688051596e-08,2.0887311147600163e-08,1.9972961556197925e-08,1.9105413972268364e-08,1.8333157578090047e-08,1.76675421498431e-08,1.70906395050581e-08,1.6568211927352053e-08,1.606294595933967e-08,1.5544396390582447e-08,1.4994129996110312e-08,1.4406415468402546e-08,1.3785906677043956e-08,1.3144018756759156e-08,1.2495347487982146e-08,1.1854891946738525e-08,1.1236299656134594e-08,1.065100704661902e-08,1.0108007859991116e-08,9.613986106843996e-09,9.173620651629426e-09,8.789947357027843e-09,8.46472319630044e-09,8.198769238285054e-09,7.992282319920928e-09,7.845107728577025e-09,7.756964400436498e-09,7.727613746954814e-09,-1105.1915283203125,-205.58111572265625,-323.5428466796875,93.06844329833984,-354.5216369628906,-587.0096435546875,655360,13.653333,1.0,1.0
2026-06-02 10:09:02.104712,[65.80351864],1.997656852142909e-09,2.006394102382723e-09,2.0326714925574427e-09,2.076663310553993e-09,2.138584524200138e-09,2.218578002534836e-09,2.31656028604399e-09,2.4320355632972167e-09,2.5638979041620237e-09,2.710255658583655e-09,2.868326577403282e-09,3.034462332628618e-09,3.204358985888601e-09,3.3734872162007732e-09,3.537727506505144e-09,3.694124000607773e-09,3.841592238507042e-09,3.9813598070281996e-09,4.116921105717578e-09,4.253375272393609e-09,4.396188933071517e-09,4.54963980248157e-09,4.715372187605557e-09,4.8915407023420156e-09,5.072880327946404e-09,5.2517434129905594e-09,5.419796449411453e-09,5.569824160790082e-09,5.697064997466361e-09,5.799716361103484e-09,5.8785946023758446e-09,5.936241753166647e-09,5.9758958096358864e-09,6.000652205699413e-09,6.012930414003545e-09,6.014168020492264e-09,6.004603759665574e-09,5.983089267508967e-09,5.9470030283789865e-09,5.892419035328403e-09,5.8146442506166964e-09,5.709101507762997e-09,5.572376889082933e-09,5.403158483503326e-09,5.2028107659955335e-09,4.9754413918353485e-09,4.727469789119373e-09,4.466837246083924e-09,4.202065532250614e-09,3.941367594215842e-09,3.6919583206846654e-09,3.4596361592461503e-09,3.248635003806661e-09,3.0616967217252516e-09,2.900292214069838e-09,2.7649184984406222e-09,2.6554125586404772e-09,2.571241267658678e-09,2.511744449132384e-09,2.476321765770377e-09,2.4645625886806235e-09,-1104.47314453125,-205.66607666015625,-323.5451965332031,93.06529998779295,-354.53094482421875,-587.010498046875,656896,13.685333,1.0,1.0
2026-06-02 10:09:02.222637,[93.25854343],3.179085906565658e-07,3.183632302927734e-07,3.198100109988206e-07,3.225190862327999e-07,3.2701199670130617e-07,3.341651013956007e-07,3.4534268919796257e-07,3.625380772694234e-07,3.884834957456763e-07,4.266698479632642e-07,4.812031666717276e-07,5.564278284597023e-07,6.562812449216527e-07,7.834202014448919e-07,9.382704589568054e-07,1.118270194506567e-06,1.3176497725942684e-06,1.5280473796520534e-06,1.7400530760262636e-06,1.945416016717084e-06,2.1392492506117843e-06,2.3213173868642293e-06,2.495600410358528e-06,2.6678864988738698e-06,2.8420273531780417e-06,3.0163190225370096e-06,3.181773296354298e-06,3.3235006144895773e-06,3.425122069446375e-06,3.4746163469153148e-06,3.46907430991802e-06,3.416071781840824e-06,3.330791824446041e-06,3.2299845050490957e-06,3.1253583347580924e-06,3.019274093629271e-06,2.9045279522649643e-06,2.768145818467149e-06,2.597406924307539e-06,2.3855514041955646e-06,2.1350375867398207e-06,1.8574465860464329e-06,1.5705158358012063e-06,1.2937155284088482e-06,1.0439886840330973e-06,8.328547666708982e-07,6.653545051281887e-07,5.406386429796919e-07,4.535965279059101e-07,3.968297320640928e-07,3.624197098293633e-07,3.431851024323922e-07,3.3335936869091445e-07,3.287790481804036e-07,3.267438225240355e-07,3.257108702742788e-07,3.249485909572164e-07,3.2422600070659857e-07,3.235714563477301e-07,3.231052991401217e-07,3.229359859117815e-07,-1100.94677734375,-205.91343688964844,-323.542236328125,93.05633544921876,-354.5284729003906,-587.0039672851562,662528,13.802667,1.0,1.0
2026-06-02 10:09:02.254151,[71.71660847],6.0316390426603724e-09,6.053849627350609e-09,6.120446050861504e-09,6.231302061235628e-09,6.3861440328416524e-09,6.584470551992338e-09,6.825466021077886e-09,7.107928978590608e-09,7.4302359040065735e-09,7.790361333861919e-09,8.185980478300038e-09,8.614697808466611e-09,9.0744775403427e-09,9.564391318720404e-09,1.0085816031534091e-08,1.0644158796476462e-08,1.1250995540913337e-08,1.192615083315506e-08,1.2698769750788193e-08,1.3606018419301772e-08,1.4688003240139396e-08,1.5978144642340648e-08,1.748972317163282e-08,1.920137560440697e-08,2.1046204968911847e-08,2.2909821422541824e-08,2.4641170561802163e-08,2.6076333074668398e-08,2.7070636091258983e-08,2.7530365483716633e-08,2.7434151455699035e-08,2.6836736763005028e-08,2.5853603020891843e-08,2.4631524079583936e-08,2.331472702982012e-08,2.2017062989269123e-08,2.08073555770559e-08,1.9709619727984865e-08,1.8714639669753782e-08,1.7796486034850352e-08,1.692761259520795e-08,1.6088481792214026e-08,1.527074530641376e-08,1.4475458596712671e-08,1.3708911182728841e-08,1.2978454490415652e-08,1.2289750422224188e-08,1.1645786686247221e-08,1.104724872943592e-08,1.0493543951295658e-08,9.98385104322045e-09,9.51782716632472e-09,9.095876657317917e-09,8.719069020017292e-09,8.388868559019541e-09,8.106828462973254e-09,7.874349752306293e-09,7.692545689756767e-09,7.562205781602267e-09,7.483827259072722e-09,7.45767395621998e-09,-1100.0238037109375,-205.93081665039065,-323.5400390625,93.0633773803711,-354.51983642578125,-587.0191650390625,664064,13.834667,1.0,1.0
