normalizing_factor,h_b,v,beta,avg_number_of_bumps,avg_total_active_neurons,avg_bump_width,avg_largest_bump_width,avg_zero_bump_timestep_percentage
0.48,0.08499999999999991,0.5,400,0.9936216216216216,36.628324324324325,36.86345337830486,36.06843243243243,5.837837837837838
0.48,0.0799999999999999,0.5,400,1.0086486486486486,37.61935135135135,37.2967845659164,37.19935135135135,3.9675675675675675
0.48,0.0749999999999999,0.5,400,1.0274594594594595,38.66908108108108,37.63562710437711,38.37827027027027,1.0702702702702702
0.48,0.0699999999999999,0.5,400,1.037081081081081,39.51881081081081,38.10580631710622,39.144864864864864,0.5945945945945946
0.48,0.06499999999999989,0.5,400,1.0347027027027027,40.096,38.75122766691046,39.72313513513514,0.5297297297297298
0.48,0.05999999999999989,0.5,400,1.039027027027027,41.13935135135135,39.594110914577044,40.758162162162165,0.22702702702702704
0.48,0.05499999999999988,0.5,400,1.0265945945945947,41.88605405405406,40.80096882898062,41.61221621621622,0.1837837837837838
0.48,0.04999999999999988,0.5,400,1.0135135135135136,42.56410810810811,41.996586666666666,42.54637837837838,0.10810810810810811
0.48,0.04499999999999987,0.5,400,1.012972972972973,43.27805405405405,42.723799359658486,43.26183783783784,0.043243243243243246
0.48,0.03999999999999987,0.5,400,1.0137297297297296,43.988324324324324,43.39255625466567,43.97091891891892,0.021621621621621623
0.48,0.034999999999999865,0.5,400,1.0126486486486486,44.742378378378376,44.18351660083271,44.728324324324326,0.0
0.48,0.02999999999999986,0.5,400,1.0132972972972973,45.43805405405406,44.84177957964366,45.424324324324324,0.0
0.48,0.024999999999999856,0.5,400,1.0098378378378379,46.01902702702703,45.57070977411412,46.00886486486486,0.0
0.48,0.01999999999999985,0.5,400,1.0104864864864864,46.588972972972975,46.10548839199743,46.578270270270274,0.0
0.48,0.014999999999999847,0.5,400,1.0117837837837838,47.427567567567564,46.87520034191687,47.41502702702703,0.0
0.48,0.009999999999999842,0.5,400,1.0108108108108107,48.141513513513516,47.62663101604278,48.13037837837838,0.0
0.48,0.004999999999999838,0.5,400,1.0099459459459459,48.72583783783784,48.245985870263326,48.71545945945946,0.0
0.475,0.2,0.5,400,0.8445405405405405,24.52681081081081,29.041602662570405,23.993945945945946,21.6
0.475,0.195,0.5,400,0.8452972972972973,24.79945945945946,29.338150658652,24.22183783783784,21.56756756756757
0.475,0.19,0.5,400,0.8465945945945946,25.063027027027026,29.604520495466733,24.42908108108108,21.61081081081081
0.475,0.185,0.5,400,0.8574054054054054,25.399675675675677,29.623880973395536,24.67772972972973,21.589189189189188
