normalizing_factor,h_b,v,beta,avg_number_of_bumps,avg_total_active_neurons,avg_bump_width,avg_largest_bump_width,avg_zero_bump_timestep_percentage
0.1546,0.0122,0.5,400,1.0078260869565216,43.397971014492754,43.06097210238712,43.38985507246377,0.0
